r_id,rating_numeric,rating_count_floor,orders,revenue
199802,3.2,50.0,1,
199806,3.8,100.0,1,112644.0
199821,3.8,100.0,1,51.0
199844,3.8,20.0,1,315.0
199866,3.9,100.0,1,148.0
199891,4.3,100.0,1,
199911,4.9,100.0,1,120.0
199928,4.0,100.0,1,13977.0
199979,4.3,50.0,1,190.0
200000,3.8,20.0,1,218.0
200010,3.6,20.0,1,1282.0
200058,4.3,20.0,1,2787.0
200071,3.9,500.0,1,2264.0
200084,3.5,20.0,1,204.0
200103,4.2,50.0,1,5667.0
200108,3.7,20.0,1,454.0
200110,3.3,100.0,1,144.0
200123,3.5,20.0,1,157.0
200131,3.8,20.0,1,24542.0
200134,3.9,20.0,1,481.0
200144,2.8,20.0,1,157.0
200192,4.3,50.0,1,167.0
200193,3.9,1000.0,1,292.0
200199,4.1,100.0,1,199.0
200200,4.0,100.0,1,42.0
200201,3.6,20.0,1,380.0
200211,3.8,20.0,1,1287.0
200226,3.6,20.0,1,
200239,4.2,20.0,1,111.0
200245,3.8,50.0,1,3176.0
200259,3.5,20.0,1,176.0
200287,3.0,500.0,1,97.0
200304,4.4,100.0,1,1704.0
200306,4.0,100.0,1,347.0
200315,3.9,100.0,1,653.0
200316,3.7,50.0,1,7713.0
200317,3.7,50.0,1,6532.0
200336,4.3,20.0,1,37245.0
200343,4.0,1000.0,1,583.0
200354,4.5,20.0,1,4782.0
200357,3.5,1000.0,1,116.0
200379,3.1,50.0,1,102.0
200385,4.0,100.0,1,18347.0
200387,4.2,100.0,1,1190.0
200388,4.2,50.0,1,481.0
200395,3.6,50.0,1,241.0
200405,3.6,50.0,1,204.0
200407,4.2,50.0,1,116.0
200425,4.2,500.0,1,2037.0
200429,4.3,100.0,1,16722.0
200440,4.1,100.0,1,139.0
200452,3.2,20.0,1,102.0
200454,3.6,100.0,1,56.0
200458,2.3,20.0,1,227.0
200469,3.8,20.0,1,8491.0
200471,3.4,20.0,1,653.0
200472,4.1,500.0,1,3958.0
200476,3.3,20.0,1,704.0
200487,3.9,100.0,1,722.0
200489,3.5,50.0,1,282.0
200504,4.1,100.0,1,2852.0
200522,4.1,100.0,1,630.0
200531,4.0,50.0,1,218.0
200533,4.0,20.0,1,2440.0
200538,4.0,500.0,1,1907.0
200567,2.9,20.0,1,2606.0
200586,4.2,20.0,1,13903.0
200592,3.3,20.0,1,4324.0
200605,4.3,500.0,1,
200610,4.1,100.0,1,2347.0
200627,3.3,50.0,1,1667.0
200628,3.1,20.0,1,156384.0
200638,3.8,100.0,1,51.0
200643,3.8,100.0,1,3250.0
200644,3.8,50.0,1,11722.0
200654,3.7,20.0,1,565.0
200660,4.6,100.0,1,324.0
200688,4.3,20.0,1,25741.0
200693,2.7,100.0,1,116.0
200701,4.2,1000.0,1,2838.0
200708,3.9,50.0,1,514.0
200723,4.2,500.0,1,38611.0
200728,4.1,100.0,1,36361.0
200729,3.6,20.0,1,315.0
200738,3.8,20.0,1,273.0
200743,3.7,50.0,1,551.0
200751,4.1,500.0,1,8991.0
200759,4.1,100.0,1,977.0
200767,4.0,1000.0,1,213.0
200773,4.4,50.0,1,324.0
200777,4.0,50.0,1,389.0
200782,3.5,100.0,1,588.0
200787,4.4,20.0,1,204.0
200791,4.1,100.0,1,250.0
200792,4.5,100.0,1,148.0
200797,3.5,100.0,1,42.0
200800,3.2,50.0,1,593.0
200833,4.6,100.0,1,458.0
200837,3.7,20.0,1,481.0
200863,4.1,100.0,1,1523.0
200864,4.2,20.0,1,704.0
200872,3.3,20.0,1,1440.0
200886,2.7,20.0,1,12028.0
200896,3.7,20.0,1,324.0
200904,3.7,100.0,1,917.0
200909,4.1,20.0,1,255.0
200921,4.0,20.0,1,472.0
200932,4.1,50.0,1,255.0
200947,4.2,50.0,1,3120.0
200949,4.3,50.0,1,407.0
200964,3.5,20.0,1,458.0
200970,3.5,50.0,1,5491.0
200975,4.3,100.0,1,12889.0
200980,4.4,1000.0,1,1722.0
200993,4.4,100.0,1,37583.0
200994,3.6,500.0,1,1227.0
201006,3.8,20.0,1,681.0
201022,4.3,50.0,1,37245.0
201034,4.0,20.0,1,2287.0
201040,3.1,50.0,1,519.0
201041,4.0,100.0,1,315.0
201042,3.5,50.0,1,20079.0
201061,4.2,500.0,1,2194.0
201066,4.3,500.0,1,181.0
201083,3.6,20.0,1,454.0
201094,4.0,100.0,1,1977.0
201110,2.9,20.0,1,130.0
201125,3.8,100.0,1,111.0
201131,3.5,20.0,1,2000.0
201134,3.4,20.0,1,65.0
201155,3.8,20.0,1,569.0
201164,4.3,1000.0,1,14560.0
201165,4.3,1000.0,1,1579.0
201170,3.5,500.0,1,1125.0
201174,3.9,500.0,1,139.0
201178,4.0,20.0,1,116.0
201181,3.8,100.0,1,968.0
201191,1.4,20.0,1,1880.0
201192,4.1,50.0,1,83.0
201194,2.7,100.0,1,1222.0
201199,3.9,20.0,1,259.0
201223,3.8,20.0,1,37.0
201224,4.4,1000.0,1,898.0
201234,3.5,20.0,1,222.0
201239,2.8,20.0,1,60.0
201254,4.0,100.0,1,176.0
201280,3.9,20.0,1,694.0
201285,3.9,100.0,1,185.0
201287,3.5,20.0,1,2171.0
201291,4.1,100.0,1,495.0
201292,3.9,50.0,1,46.0
201316,3.7,500.0,1,88.0
201329,3.7,20.0,1,731.0
201330,4.1,50.0,1,273.0
201346,3.5,20.0,1,65.0
201356,2.6,20.0,1,579.0
201360,3.4,100.0,1,10023.0
201364,3.4,20.0,1,2426.0
201368,3.7,100.0,1,361.0
201370,3.5,100.0,1,282.0
201376,4.2,100.0,1,93.0
201379,3.6,100.0,1,796.0
201389,4.4,50.0,1,481.0
201422,4.2,100.0,1,1292.0
201439,3.6,20.0,1,1259.0
201440,4.1,500.0,1,444.0
201441,4.1,20.0,1,6171.0
201454,3.5,20.0,1,46.0
201463,4.1,20.0,1,616.0
201471,3.6,20.0,1,1755.0
201474,4.2,100.0,1,204.0
201475,3.8,20.0,1,1074.0
201482,3.3,50.0,1,10736.0
201516,4.5,100.0,1,2148.0
201517,3.6,20.0,1,8218.0
201524,3.3,500.0,1,458.0
201532,3.9,20.0,1,93.0
201540,3.9,50.0,1,97.0
201545,4.0,1000.0,1,1241.0
201590,3.2,20.0,1,1333.0
201608,3.2,20.0,1,532.0
201612,3.6,100.0,1,46.0
201615,4.1,50.0,1,32213.0
201618,3.9,50.0,1,7620.0
201620,3.5,50.0,1,1639.0
201622,3.9,50.0,1,42.0
201624,4.3,1000.0,1,764.0
201638,4.1,500.0,1,10486.0
201657,4.3,100.0,1,83.0
201663,3.7,50.0,1,380.0
201704,4.2,1000.0,1,139.0
201705,4.2,1000.0,1,56.0
201714,3.8,20.0,1,1157.0
201721,3.5,20.0,1,74.0
201752,3.5,20.0,1,1722.0
201765,3.5,50.0,1,157.0
201779,3.7,100.0,1,792.0
201784,4.0,20.0,1,860306.0
201818,3.8,20.0,1,3949.0
201846,3.6,100.0,1,1486.0
201850,3.7,100.0,1,84264.0
201867,3.9,20.0,1,347.0
201885,3.9,20.0,1,153.0
201886,4.3,50.0,1,7736.0
201896,3.5,20.0,1,9824.0
201915,4.0,50.0,1,231.0
201923,3.4,20.0,1,3019.0
201930,4.2,100.0,1,273.0
201990,4.0,100.0,1,111.0
202011,3.3,20.0,1,106.0
202037,3.5,20.0,1,157.0
202055,3.5,50.0,1,319.0
202058,4.6,100.0,1,10083.0
202070,4.3,50.0,1,102.0
202074,3.2,20.0,1,157.0
202085,3.4,20.0,1,88.0
202095,2.5,20.0,1,176273.0
202097,4.0,500.0,1,65648.0
202105,4.3,100.0,1,2986.0
202111,3.9,50.0,1,435.0
202113,3.4,20.0,1,4394.0
202123,3.4,100.0,1,9157.0
202131,3.6,20.0,1,12227.0
202133,3.6,100.0,1,48912.0
202134,4.0,100.0,1,699.0
202135,3.1,100.0,1,3847.0
202136,3.7,100.0,1,130.0
202151,3.0,100.0,1,1949.0
202155,3.5,20.0,1,218.0
202156,3.0,20.0,1,3056.0
202157,4.0,100.0,1,125.0
202179,3.9,50.0,1,20292.0
202182,4.1,100.0,1,259.0
202199,3.8,20.0,1,398.0
202211,3.8,100.0,1,458.0
202214,3.4,20.0,1,48269.0
202267,3.6,20.0,1,389.0
202273,3.2,20.0,1,912.0
202285,3.6,20.0,1,3991.0
202307,3.4,50.0,1,1370.0
202312,4.6,20.0,1,9750.0
202333,4.4,50.0,1,296.0
202349,3.6,50.0,1,194.0
202370,2.8,20.0,1,37.0
202462,3.3,100.0,1,12208.0
202472,4.0,100.0,1,9750.0
202485,3.8,20.0,1,74.0
202487,4.0,100.0,1,394.0
202488,3.6,20.0,1,708.0
202510,3.5,20.0,1,139.0
202518,3.7,100.0,1,547972.0
202519,3.7,20.0,1,17477.0
202524,3.2,100.0,1,764.0
202525,2.7,20.0,1,62500.0
202534,3.8,100.0,1,491.0
202554,3.7,100.0,1,292.0
202560,3.2,100.0,1,10301.0
202565,3.7,20.0,1,231.0
202614,3.3,100.0,1,244481.0
202624,3.9,20.0,1,79.0
202631,3.6,100.0,1,25481.0
202642,4.2,1000.0,1,109250.0
202654,4.3,20.0,1,227.0
202665,4.4,50.0,1,505.0
202683,4.3,100.0,1,32694.0
202690,3.7,100.0,1,199.0
202696,4.0,500.0,1,208.0
202705,4.1,50.0,1,10356.0
202708,3.7,50.0,1,1884.0
202711,4.0,20.0,1,8264.0
202727,4.0,20.0,1,468.0
202738,4.5,20.0,1,213.0
202783,3.8,100.0,1,296.0
202785,4.2,20.0,1,42.0
202803,3.9,20.0,1,157.0
202836,4.3,100.0,1,250.0
202839,4.3,20.0,1,171.0
202844,3.7,100.0,1,148.0
202851,3.9,50.0,1,106.0
202886,4.0,100.0,1,10495.0
202889,4.6,500.0,1,398.0
202973,3.8,100.0,1,93.0
202975,3.9,20.0,1,583.0
202991,3.7,50.0,1,894.0
203015,3.7,50.0,1,13718.0
203033,3.7,20.0,1,125.0
203034,3.4,20.0,1,500.0
203064,2.2,50.0,1,37.0
203067,4.1,50.0,1,15032.0
203089,4.0,20.0,1,65.0
203113,3.8,100.0,1,421.0
203118,3.4,50.0,1,19597.0
203121,3.8,50.0,1,5616.0
203125,3.4,100.0,1,27083.0
203128,3.7,20.0,1,
203134,4.1,100.0,1,116.0
203149,3.6,20.0,1,426.0
203171,3.3,50.0,1,130.0
203190,3.8,20.0,1,7931.0
203201,3.8,100.0,1,236.0
203256,2.4,20.0,1,153.0
203304,4.0,20.0,1,93.0
203317,3.3,20.0,1,
203318,3.4,50.0,1,3750.0
203321,3.8,50.0,1,1468.0
203324,3.4,50.0,1,134.0
203327,4.0,50.0,1,833.0
203338,3.2,20.0,1,10023.0
203345,4.1,100.0,1,167.0
203354,4.3,20.0,1,51.0
203360,3.7,50.0,1,74.0
203380,2.3,20.0,1,9824.0
203397,3.7,20.0,1,1056.0
203398,4.3,100.0,1,1671.0
203402,4.0,50.0,1,79.0
203403,4.4,500.0,1,1144.0
203407,4.2,1000.0,1,676.0
203410,3.5,50.0,1,35824.0
203417,4.1,500.0,1,5690.0
203422,4.0,20.0,1,2861.0
203425,3.5,50.0,1,51190.0
203462,3.4,100.0,1,5833.0
203463,4.3,100.0,1,1157.0
203466,3.8,50.0,1,74.0
203480,3.4,50.0,1,3491.0
203485,4.0,100.0,1,28.0
203488,3.6,100.0,1,106.0
203495,3.7,50.0,1,3958.0
203498,4.0,20.0,1,5731.0
203525,3.0,20.0,1,1889.0
203530,4.0,100.0,1,736.0
203540,4.4,100.0,1,102.0
203542,3.5,20.0,1,5634.0
203550,3.8,20.0,1,102.0
203555,3.9,50.0,1,199.0
203557,3.9,20.0,1,1454.0
203560,3.7,50.0,1,231.0
203561,4.1,100.0,1,537.0
203564,3.8,50.0,1,153.0
203569,3.5,50.0,1,208.0
203571,3.9,50.0,1,102.0
203594,3.4,20.0,1,676.0
203606,3.9,20.0,1,824.0
203614,3.8,50.0,1,815.0
203616,4.0,20.0,1,
203621,4.1,100.0,1,97.0
203624,4.0,100.0,1,255.0
203628,3.5,100.0,1,148.0
203635,3.8,20.0,1,218.0
203637,3.7,100.0,1,681.0
203653,4.4,20.0,1,213.0
203667,3.9,500.0,1,5417.0
203668,3.5,100.0,1,9838.0
203703,3.9,50.0,1,236.0
203708,3.3,50.0,1,10750.0
203730,4.1,100.0,1,870.0
203733,3.7,50.0,1,213.0
203736,3.8,50.0,1,394.0
203737,4.1,20.0,1,352.0
203738,3.0,50.0,1,153.0
203740,2.5,20.0,1,37.0
203743,4.4,100.0,1,333.0
203746,3.9,50.0,1,1764.0
203753,3.6,50.0,1,69.0
203758,4.1,500.0,1,236.0
203769,3.8,20.0,1,65.0
203773,3.8,100.0,1,194.0
203784,3.8,100.0,1,333.0
203786,3.8,50.0,1,1213.0
203804,4.2,100.0,1,278296.0
203826,3.6,100.0,1,8468.0
203835,2.8,20.0,1,42.0
203852,2.8,20.0,1,24375.0
203854,3.8,500.0,1,53097.0
203859,4.1,50.0,1,2190.0
203863,4.2,100.0,1,449.0
203887,4.3,20.0,1,3282.0
203898,3.9,100.0,1,21292.0
203900,4.1,500.0,1,2870.0
203915,4.1,1000.0,1,190.0
203919,3.4,50.0,1,130.0
203925,4.0,1000.0,1,22056.0
203931,4.2,500.0,1,2681.0
203937,4.4,100.0,1,125.0
203954,3.8,50.0,1,338.0
203961,4.0,20.0,1,46.0
203985,4.0,100.0,1,15435.0
203988,4.1,50.0,1,2426.0
203989,3.8,50.0,1,2676.0
203990,3.7,50.0,1,17375.0
204004,3.8,20.0,1,28.0
204005,3.8,100.0,1,181.0
204012,4.1,100.0,1,1347.0
204036,4.0,1000.0,1,13301.0
204038,3.7,50.0,1,3722.0
204044,4.1,1000.0,1,611.0
204107,4.5,500.0,1,722.0
204123,3.8,20.0,1,2157.0
204144,3.8,20.0,1,2819.0
204152,4.3,100.0,1,2204.0
204154,3.8,20.0,1,
204168,3.6,100.0,1,282.0
204172,3.9,100.0,1,1157.0
204204,3.4,50.0,1,935.0
204213,4.0,20.0,1,190.0
204231,4.1,500.0,1,4556.0
204243,3.9,20.0,1,181.0
204268,4.3,20.0,1,162.0
204285,4.0,100.0,1,1856.0
204286,4.1,500.0,1,194.0
204295,3.5,20.0,1,60.0
204296,3.8,50.0,1,1884.0
204300,3.1,100.0,1,181.0
204319,4.2,20.0,1,1139.0
204326,3.9,100.0,1,120.0
204329,3.7,100.0,1,14667.0
204330,4.2,100.0,1,352.0
204335,4.0,100.0,1,3884.0
204339,3.9,20.0,1,157.0
204340,4.0,100.0,1,3019.0
204348,4.5,500.0,1,93.0
204351,4.3,50.0,1,2495.0
204412,4.2,20.0,1,10787.0
204413,4.1,20.0,1,671.0
204424,4.4,100.0,1,227.0
204436,4.0,100.0,1,4523.0
204441,4.4,1000.0,1,120.0
204452,4.1,100.0,1,79.0
204476,3.9,100.0,1,6190.0
204486,3.8,50.0,1,2319.0
204491,4.5,100.0,1,190.0
204497,3.9,50.0,1,2106.0
204535,3.7,100.0,1,287.0
204576,3.3,20.0,1,560.0
204590,3.7,100.0,1,2560.0
204593,3.8,20.0,1,2236.0
204598,4.0,1000.0,1,750.0
204611,4.5,20.0,1,106.0
204618,3.9,20.0,1,171.0
204627,3.9,50.0,1,2139.0
204661,4.0,1000.0,1,66111.0
204670,1.9,20.0,1,514.0
204673,3.3,20.0,1,8324.0
204678,3.3,100.0,1,764.0
204681,3.7,100.0,1,366.0
204706,4.4,100.0,1,880.0
204708,4.1,1000.0,1,190.0
204730,2.4,20.0,1,65.0
204740,3.1,20.0,1,148.0
204751,2.6,20.0,1,185.0
204773,3.6,100.0,1,259.0
204777,3.7,50.0,1,2167.0
204778,4.5,20.0,1,315.0
204784,3.6,100.0,1,282.0
204826,4.6,20.0,1,866.0
204851,3.4,100.0,1,213.0
204864,3.9,100.0,1,259.0
204866,3.7,20.0,1,18764.0
204874,3.8,20.0,1,560.0
204893,3.3,20.0,1,162.0
204898,3.1,50.0,1,8833.0
204917,3.7,100.0,1,236.0
204928,3.2,100.0,1,10523.0
204930,4.5,50.0,1,14815.0
204957,3.3,50.0,1,93.0
204960,4.6,20.0,1,106.0
204964,3.0,20.0,1,1213.0
204967,3.6,100.0,1,106.0
205004,3.8,100.0,1,222.0
205007,4.3,100.0,1,3847.0
205010,4.0,20.0,1,13472.0
205041,4.1,100.0,1,60.0
205046,4.3,20.0,1,394.0
205053,2.2,20.0,1,185.0
205058,4.3,50.0,1,10671.0
205059,3.6,20.0,1,102.0
205062,3.8,20.0,1,509.0
205066,3.4,50.0,1,315.0
205073,4.0,50.0,1,1537.0
205074,4.3,50.0,1,8111.0
205077,3.9,50.0,1,1241.0
205078,3.9,100.0,1,218.0
205079,3.3,20.0,1,3861.0
205084,3.6,500.0,1,653.0
205105,3.5,20.0,1,1380.0
205121,3.9,100.0,1,111.0
205147,4.4,100.0,1,97.0
205180,4.1,100.0,1,1394.0
205181,3.8,100.0,1,87144.0
205186,4.0,50.0,1,620.0
205228,3.7,100.0,1,500.0
205238,4.3,500.0,1,10301.0
205247,4.3,100.0,1,7921.0
205265,3.0,50.0,1,23764.0
205266,4.2,50.0,1,7921.0
205288,3.6,500.0,1,250.0
205311,4.2,100.0,1,694.0
205318,3.8,50.0,1,134.0
205326,4.1,100.0,1,880.0
205329,3.8,500.0,1,93.0
205340,3.1,50.0,1,37.0
205395,4.1,50.0,1,79.0
205400,2.5,20.0,1,472.0
205403,2.9,20.0,1,333.0
205404,3.5,100.0,1,208.0
205407,3.8,20.0,1,2324.0
205409,3.8,100.0,1,306.0
205410,4.0,100.0,1,106.0
205416,4.0,500.0,1,1505.0
205417,4.2,1000.0,1,11315.0
205423,3.6,20.0,1,120.0
205424,3.4,50.0,1,1449.0
205433,4.2,100.0,1,13005.0
205462,4.2,20.0,1,106.0
205488,3.5,1000.0,1,1458.0
205501,3.4,50.0,1,83.0
205518,3.4,20.0,1,199.0
205562,3.4,50.0,1,176.0
205586,2.6,20.0,1,861.0
205599,3.4,20.0,1,1861.0
205607,3.3,50.0,1,278.0
205609,4.1,100.0,1,37.0
205632,4.2,100.0,1,130.0
205656,4.1,50.0,1,168708.0
205660,3.8,20.0,1,12389.0
205668,3.7,20.0,1,89338.0
205677,3.2,20.0,1,1588.0
205687,3.9,100.0,1,616.0
205690,3.6,50.0,1,5000.0
205718,4.3,50.0,1,106.0
205740,3.5,20.0,1,7213.0
205745,2.9,20.0,1,1194.0
205747,3.2,50.0,1,15644.0
205791,3.8,100.0,1,56.0
205801,3.7,1000.0,1,1222.0
205828,3.7,100.0,1,32.0
205833,3.0,50.0,1,542.0
205836,4.1,50.0,1,88.0
205837,4.3,100.0,1,74.0
205846,3.8,100.0,1,111.0
205848,3.7,100.0,1,12940.0
205853,3.8,50.0,1,20486.0
205860,3.0,20.0,1,588.0
205881,3.8,100.0,1,3597.0
205883,2.3,20.0,1,310.0
205887,4.0,20.0,1,2028.0
205889,3.5,20.0,1,1144.0
205891,3.1,20.0,1,
205905,3.9,50.0,1,23815.0
205923,4.0,50.0,1,5583.0
205950,3.1,50.0,1,125.0
205961,3.5,20.0,1,574.0
205965,2.3,50.0,1,319.0
205966,3.8,100.0,1,148.0
205973,4.2,50.0,1,954.0
205985,4.0,50.0,1,74.0
206010,3.3,20.0,1,144.0
206013,4.1,100.0,1,472.0
206016,3.8,100.0,1,30944.0
206050,3.4,50.0,1,7824.0
206068,3.9,20.0,1,287.0
206114,4.2,100.0,1,56.0
206116,4.5,20.0,1,1324.0
206119,3.4,100.0,1,10560.0
206132,4.0,100.0,1,13185.0
206143,4.8,50.0,1,65.0
206207,3.9,1000.0,1,6787.0
206221,3.8,500.0,1,2319.0
206239,4.5,100.0,1,593.0
206246,3.9,50.0,1,509.0
206261,3.9,100.0,1,9949.0
206262,3.7,50.0,1,48269.0
206263,3.9,50.0,1,49690.0
206264,4.1,100.0,1,12315.0
206300,4.0,100.0,1,9338.0
206317,3.5,1000.0,1,241.0
206348,4.0,20.0,1,5218.0
206364,3.5,100.0,1,162.0
206371,3.8,20.0,1,93.0
206409,3.5,20.0,1,32.0
206429,3.3,20.0,1,616.0
206469,4.0,50.0,1,398.0
206508,3.4,20.0,1,384.0
206515,3.5,20.0,1,1569.0
206519,4.2,100.0,1,97.0
206526,4.2,1000.0,1,8231.0
206535,4.0,20.0,1,588.0
206545,3.4,50.0,1,
206561,4.0,100.0,1,167.0
206596,4.5,100.0,1,125.0
206650,3.3,50.0,1,2463.0
206692,3.3,100.0,1,1065.0
206696,4.0,50.0,1,130.0
206703,3.4,20.0,1,65.0
206715,4.1,20.0,1,745.0
206728,3.8,100.0,1,20713.0
206729,3.1,100.0,1,759.0
206730,4.0,20.0,1,491.0
206731,3.7,50.0,1,139.0
206732,3.1,20.0,1,287.0
206736,3.4,50.0,1,162.0
206737,3.7,100.0,1,153.0
206739,3.8,100.0,1,356.0
206747,4.1,500.0,1,88.0
206764,4.0,50.0,1,204.0
206770,3.8,50.0,1,60.0
206772,4.0,100.0,1,259.0
206782,3.0,20.0,1,4292.0
206790,3.8,100.0,1,833.0
206809,4.2,100.0,1,199.0
206850,3.4,1000.0,1,2236.0
206851,4.1,100.0,1,37.0
206855,3.8,20.0,1,32.0
206860,4.2,100.0,1,278.0
206865,4.1,100.0,1,653.0
206885,4.1,100.0,1,315.0
206927,3.9,100.0,1,1190.0
206933,3.7,100.0,1,236.0
206950,4.5,500.0,1,3509.0
206958,4.3,100.0,1,1102.0
206977,4.0,50.0,1,394.0
206979,3.9,20.0,1,204.0
206983,4.1,20.0,1,394.0
206986,4.0,50.0,1,7894.0
206987,4.1,50.0,1,167.0
206992,4.3,100.0,1,6056.0
206995,3.9,50.0,1,31569.0
206996,3.6,20.0,1,787.0
207001,4.2,20.0,1,2727.0
207004,3.6,20.0,1,222.0
207074,2.2,20.0,1,2829.0
207076,3.9,100.0,1,917.0
207081,4.2,100.0,1,2819.0
207099,3.5,100.0,1,292.0
207113,3.6,50.0,1,231.0
207117,4.0,50.0,1,120.0
207122,3.8,100.0,1,120.0
207125,3.7,100.0,1,213.0
207127,4.0,50.0,1,5722.0
207129,3.7,50.0,1,231.0
207131,4.3,100.0,1,231.0
207142,3.1,20.0,1,199.0
207144,3.7,100.0,1,102.0
207150,3.6,50.0,1,417.0
207156,3.7,500.0,1,329.0
207157,3.7,100.0,1,690.0
207162,4.1,20.0,1,241.0
207163,3.7,20.0,1,1245.0
207165,4.4,100.0,1,236.0
207183,4.1,100.0,1,324.0
207184,3.5,500.0,1,2907.0
207186,2.0,20.0,1,106.0
207220,3.7,100.0,1,10171.0
207223,3.4,500.0,1,1532.0
207224,3.2,20.0,1,769.0
207227,3.9,50.0,1,79.0
207234,3.9,100.0,1,1417.0
207242,3.6,20.0,1,551.0
207270,4.1,100.0,1,255.0
207285,4.1,20.0,1,662.0
207306,4.1,20.0,1,769.0
207316,3.3,50.0,1,23056.0
207320,3.5,100.0,1,657.0
207330,4.1,500.0,1,426.0
207346,2.9,20.0,1,546.0
207348,3.2,20.0,1,153.0
207352,3.8,500.0,1,69.0
207353,4.0,20.0,1,213.0
207358,3.5,100.0,1,407.0
207368,3.3,20.0,1,125.0
207380,3.4,20.0,1,65.0
207386,3.9,20.0,1,231.0
207388,4.0,20.0,1,74.0
207391,3.6,50.0,1,111.0
207392,3.8,20.0,1,37.0
207394,4.1,20.0,1,157.0
207395,3.8,20.0,1,1829.0
207396,3.0,20.0,1,810.0
207405,3.6,20.0,1,329.0
207420,3.8,100.0,1,4181.0
207428,3.7,100.0,1,11639.0
207433,3.6,100.0,1,60.0
207434,3.7,100.0,1,1889.0
207463,4.0,50.0,1,144.0
207468,3.6,100.0,1,181.0
207469,3.9,100.0,1,79.0
207471,3.1,100.0,1,29579.0
207472,3.5,100.0,1,69.0
207473,4.0,100.0,1,329.0
207484,3.3,50.0,1,333.0
207500,3.5,100.0,1,57560.0
207502,2.0,20.0,1,3079.0
207516,3.2,20.0,1,375.0
207526,4.1,100.0,1,384.0
207527,3.2,20.0,1,148.0
207538,2.5,20.0,1,97.0
207547,3.9,100.0,1,22866.0
207555,3.5,100.0,1,97.0
207556,4.1,20.0,1,5500.0
207569,4.1,100.0,1,3833.0
207577,4.3,100.0,1,69.0
207579,3.9,500.0,1,88.0
207582,3.8,20.0,1,20713.0
207585,3.3,50.0,1,24134.0
207586,4.1,100.0,1,1556.0
207588,3.3,20.0,1,574.0
207607,3.9,20.0,1,407.0
207611,4.2,50.0,1,1069.0
207618,3.9,50.0,1,1866.0
207632,4.3,20.0,1,907.0
207634,3.9,100.0,1,301.0
207651,3.7,500.0,1,338.0
207652,3.2,100.0,1,259.0
207669,4.3,100.0,1,204.0
207679,3.8,20.0,1,278.0
207684,4.5,100.0,1,403.0
207687,3.9,50.0,1,148.0
207697,3.6,20.0,1,68477.0
207706,4.6,100.0,1,15819.0
207708,4.3,100.0,1,134.0
207709,4.5,100.0,1,616472.0
207713,4.3,100.0,1,2250.0
207714,3.7,500.0,1,1060.0
207715,3.6,50.0,1,20912.0
207717,4.2,100.0,1,440.0
207721,4.2,100.0,1,20407.0
207724,4.0,50.0,1,88.0
207729,4.5,100.0,1,11000.0
207740,4.0,500.0,1,231.0
207741,4.4,100.0,1,287.0
207749,3.9,100.0,1,8644.0
207750,4.2,100.0,1,2153.0
207762,3.6,20.0,1,394.0
207766,4.0,100.0,1,23903.0
207768,4.2,500.0,1,4694.0
207820,3.9,50.0,1,250.0
207839,4.3,20.0,1,1185.0
207850,4.0,50.0,1,3343.0
207870,3.6,50.0,1,9190.0
207895,3.6,50.0,1,431.0
207902,4.6,100.0,1,51.0
207903,4.5,100.0,1,32.0
207907,3.8,20.0,1,556.0
207925,4.2,20.0,1,130.0
207933,4.3,100.0,1,1056.0
207936,3.8,50.0,1,375.0
207940,4.0,20.0,1,394.0
207946,3.8,100.0,1,2495.0
207947,4.2,1000.0,1,144.0
207950,4.0,500.0,1,28.0
207956,4.2,100.0,1,80000.0
207958,3.4,100.0,1,116.0
207977,3.6,100.0,1,69.0
207982,4.1,20.0,1,1213.0
207983,3.8,50.0,1,454.0
207986,3.5,20.0,1,118847.0
207998,4.0,1000.0,1,23028.0
208038,4.1,100.0,1,13731.0
208050,4.4,500.0,1,3028.0
208103,4.0,100.0,1,56.0
208124,3.8,500.0,1,46.0
208127,4.0,1000.0,1,4981.0
208143,3.9,20.0,1,79.0
208150,2.2,20.0,1,139.0
208151,4.4,20.0,1,2551.0
208163,3.3,20.0,1,74.0
208175,4.6,100.0,1,14875.0
208192,3.8,100.0,1,
208223,3.9,500.0,1,134.0
208233,3.6,100.0,1,500.0
208275,4.1,20.0,1,505.0
208289,3.6,20.0,1,505.0
208301,3.2,100.0,1,2782.0
208312,3.7,20.0,1,2898.0
208333,4.0,50.0,1,2625.0
208339,3.4,20.0,1,171.0
208344,3.5,100.0,1,15644.0
208345,3.8,100.0,1,48269.0
208434,3.2,20.0,1,49713.0
208441,4.4,100.0,1,106.0
208453,4.2,50.0,1,593.0
208458,3.3,50.0,1,1329.0
208459,4.1,100.0,1,2306.0
208460,3.6,50.0,1,2083.0
208462,3.7,100.0,1,185.0
208472,3.8,100.0,1,3657.0
208474,3.5,100.0,1,5505.0
208480,3.5,20.0,1,8347.0
208482,3.5,100.0,1,236.0
208484,3.6,100.0,1,213.0
208487,2.8,100.0,1,1505.0
208491,3.5,50.0,1,8782.0
208502,3.7,500.0,1,264.0
208539,3.8,20.0,1,213.0
208543,4.0,50.0,1,338.0
208544,4.0,500.0,1,787.0
208550,4.1,100.0,1,5542.0
208563,4.2,20.0,1,144.0
208575,4.2,20.0,1,667.0
208617,4.3,500.0,1,245.0
208641,3.9,500.0,1,65.0
208667,3.9,100.0,1,5537.0
208674,3.8,50.0,1,519.0
