user_id,recency_days,frequency,monetary,first_order,last_order,R_score,F_score,M_score,RFM_score,RFM_sum,segment
35353,946,1,167.0,2017-11-24,2017-11-24,1,2,1,121,4,Low Engagement
35354,269,4,5320.0,2018-01-26,2019-10-02,4,5,4,454,13,Champions
35355,355,5,15476.0,2018-01-23,2019-07-08,3,5,5,355,13,Loyal / Active
35356,205,1,366.0,2019-12-05,2019-12-05,4,2,2,422,8,Recent / New
35357,199,3,17527.0,2017-11-28,2019-12-11,4,5,5,455,14,Champions
35360,51,1,144.0,2020-05-07,2020-05-07,5,2,1,521,8,Recent / New
35361,255,2,425.0,2017-11-02,2019-10-16,4,4,2,442,10,Champions
35362,96,1,19898.0,2020-03-23,2020-03-23,5,2,5,525,12,Recent / New
35364,575,1,130.0,2018-11-30,2018-11-30,2,2,1,221,5,Low Engagement
35368,255,4,1398.0,2017-12-04,2019-10-16,4,5,3,453,12,Champions
35369,17,2,653.0,2018-06-29,2020-06-10,5,4,2,542,11,Champions
35370,403,1,231.0,2019-05-21,2019-05-21,3,2,1,321,6,Low Engagement
35371,94,2,986.0,2018-03-15,2020-03-25,5,4,2,542,11,Champions
35372,670,1,4852.0,2018-08-27,2018-08-27,2,2,4,224,8,Low Engagement
35376,200,3,27250.0,2018-09-26,2019-12-10,4,5,5,455,14,Champions
35377,731,1,3037.0,2018-06-27,2018-06-27,1,2,3,123,6,Low Engagement
35378,417,1,3319.0,2019-05-07,2019-05-07,3,2,3,323,8,Low Engagement
35381,702,1,5731.0,2018-07-26,2018-07-26,1,2,4,124,7,Low Engagement
35383,617,1,4245.0,2018-10-19,2018-10-19,2,2,4,224,8,Low Engagement
35384,707,1,505.0,2018-07-21,2018-07-21,1,2,2,122,5,Low Engagement
35385,324,2,676.0,2018-09-12,2019-08-08,3,4,2,342,9,Loyal / Active
35387,81,3,4899.0,2018-06-14,2020-04-07,5,5,4,554,14,Champions
35388,436,1,185.0,2019-04-18,2019-04-18,3,2,1,321,6,Low Engagement
35389,390,3,28583.0,2018-01-05,2019-06-03,3,5,5,355,13,Loyal / Active
35390,452,1,1269.0,2019-04-02,2019-04-02,3,2,3,323,8,Low Engagement
35391,647,1,51.0,2018-09-19,2018-09-19,2,2,1,221,5,Low Engagement
35392,255,3,7652.0,2017-11-09,2019-10-16,4,5,4,454,13,Champions
35393,450,1,491.0,2019-04-04,2019-04-04,3,2,2,322,7,Low Engagement
35394,211,1,12699.0,2019-11-29,2019-11-29,4,2,5,425,11,Recent / New
35395,578,1,106.0,2018-11-27,2018-11-27,2,2,1,221,5,Low Engagement
35397,32,1,18181.0,2020-05-26,2020-05-26,5,2,5,525,12,Recent / New
35399,159,1,27375.0,2020-01-20,2020-01-20,4,2,5,425,11,Recent / New
35400,617,1,782.0,2018-10-19,2018-10-19,2,2,2,222,6,Low Engagement
35401,990,1,1940.0,2017-10-11,2017-10-11,1,2,3,123,6,Low Engagement
35402,323,1,3130.0,2019-08-09,2019-08-09,3,2,3,323,8,Low Engagement
35403,458,3,40978.0,2018-04-18,2019-03-27,3,5,5,355,13,Loyal / Active
35404,44,2,36209.0,2017-11-15,2020-05-14,5,4,5,545,14,Champions
35405,103,2,504.0,2019-10-25,2020-03-16,5,4,2,542,11,Champions
35406,526,2,78736.0,2018-04-19,2019-01-18,2,4,5,245,11,Loyal / Active
35407,114,5,35643.0,2018-01-23,2020-03-05,5,5,5,555,15,Champions
35408,562,1,7421.0,2018-12-13,2018-12-13,2,2,4,224,8,Low Engagement
35409,873,2,3023.0,2017-11-24,2018-02-05,1,4,3,143,8,At Risk
35411,687,2,3181.0,2018-06-14,2018-08-10,2,4,3,243,9,Loyal / Active
35412,100,5,59098.0,2017-12-01,2020-03-19,5,5,5,555,15,Champions
35414,703,1,454.0,2018-07-25,2018-07-25,1,2,2,122,5,Low Engagement
35416,80,3,1092.0,2017-11-23,2020-04-08,5,5,3,553,13,Champions
35417,606,1,384.0,2018-10-30,2018-10-30,2,2,2,222,6,Low Engagement
35418,123,2,454.0,2017-11-17,2020-02-25,5,4,2,542,11,Champions
35420,507,1,1111.0,2019-02-06,2019-02-06,2,2,3,223,7,Low Engagement
35423,443,1,1491.0,2019-04-11,2019-04-11,3,2,3,323,8,Low Engagement
35424,114,2,723.0,2020-02-14,2020-03-05,5,4,2,542,11,Champions
35425,106,2,319.0,2018-02-27,2020-03-13,5,4,2,542,11,Champions
35426,190,4,1499.0,2018-03-06,2019-12-20,4,5,3,453,12,Champions
35427,87,2,2301.0,2018-12-21,2020-04-01,5,4,3,543,12,Champions
35430,316,3,23541.0,2019-02-25,2019-08-16,3,5,5,355,13,Loyal / Active
35431,89,3,2648.0,2019-04-17,2020-03-30,5,5,3,553,13,Champions
35432,309,3,30324.0,2018-05-28,2019-08-23,3,5,5,355,13,Loyal / Active
35434,632,3,50010.0,2017-10-05,2018-10-04,2,5,5,255,12,Loyal / Active
35435,117,3,328.0,2018-09-07,2020-03-02,5,5,2,552,12,Champions
35437,446,1,74.0,2019-04-08,2019-04-08,3,2,1,321,6,Low Engagement
35438,646,1,213.0,2018-09-20,2018-09-20,2,2,1,221,5,Low Engagement
35439,591,2,3838.0,2018-04-19,2018-11-14,2,4,4,244,10,Loyal / Active
35441,213,4,3329.0,2018-06-18,2019-11-27,4,5,3,453,12,Champions
35442,536,2,31726.0,2018-05-09,2019-01-08,2,4,5,245,11,Loyal / Active
35443,585,1,569.0,2018-11-20,2018-11-20,2,2,2,222,6,Low Engagement
35444,733,1,2472.0,2018-06-25,2018-06-25,1,2,3,123,6,Low Engagement
35445,396,3,146041.0,2018-04-03,2019-05-28,3,5,5,355,13,Loyal / Active
35446,205,1,83.0,2019-12-05,2019-12-05,4,2,1,421,7,Recent / New
35447,941,1,106.0,2017-11-29,2017-11-29,1,2,1,121,4,Low Engagement
35449,64,3,13245.0,2018-10-30,2020-04-24,5,5,5,555,15,Champions
35450,157,2,11454.0,2018-05-16,2020-01-22,4,4,4,444,12,Champions
35452,52,6,61625.0,2017-11-24,2020-05-06,5,5,5,555,15,Champions
35453,302,2,1199.0,2018-12-05,2019-08-30,3,4,3,343,10,Loyal / Active
35455,526,2,255.0,2018-07-31,2019-01-18,2,4,1,241,7,Loyal / Active
35456,201,1,310.0,2019-12-09,2019-12-09,4,2,1,421,7,Recent / New
35457,571,2,3805.0,2018-06-15,2018-12-04,2,4,4,244,10,Loyal / Active
35460,509,2,954.0,2018-12-19,2019-02-04,2,4,2,242,8,Loyal / Active
35462,247,2,36801.0,2018-06-07,2019-10-24,4,4,5,445,13,Champions
35464,24,2,5769.0,2020-02-10,2020-06-03,5,4,4,544,13,Champions
35465,557,2,39245.0,2018-09-20,2018-12-18,2,4,5,245,11,Loyal / Active
35466,801,1,2208.0,2018-04-18,2018-04-18,1,2,3,123,6,Low Engagement
35467,191,1,366.0,2019-12-19,2019-12-19,4,2,2,422,8,Recent / New
35469,961,1,435.0,2017-11-09,2017-11-09,1,2,2,122,5,Low Engagement
35470,310,1,3352.0,2019-08-22,2019-08-22,3,2,3,323,8,Low Engagement
35472,821,1,259.0,2018-03-29,2018-03-29,1,2,1,121,4,Low Engagement
35473,416,2,5912.0,2018-08-30,2019-05-08,3,4,4,344,11,Loyal / Active
35474,324,1,296.0,2019-08-08,2019-08-08,3,2,1,321,6,Low Engagement
35475,607,2,10315.0,2018-06-11,2018-10-29,2,4,4,244,10,Loyal / Active
35476,374,3,1982.0,2018-07-11,2019-06-19,3,5,3,353,11,Loyal / Active
35477,598,1,310.0,2018-11-07,2018-11-07,2,2,1,221,5,Low Engagement
35478,717,1,7514.0,2018-07-11,2018-07-11,1,2,4,124,7,Low Engagement
35480,463,2,797.0,2018-11-05,2019-03-22,3,4,2,342,9,Loyal / Active
35482,631,2,246.0,2018-02-07,2018-10-05,2,4,1,241,7,Loyal / Active
35483,640,3,1574.0,2017-11-21,2018-09-26,2,5,3,253,10,Loyal / Active
35484,92,3,13278.0,2017-12-28,2020-03-27,5,5,5,555,15,Champions
35486,703,1,306.0,2018-07-25,2018-07-25,1,2,1,121,4,Low Engagement
35487,422,3,75166.0,2017-11-28,2019-05-02,3,5,5,355,13,Loyal / Active
35489,421,3,48593.0,2017-12-01,2019-05-03,3,5,5,355,13,Loyal / Active
35491,347,3,6264.0,2017-10-17,2019-07-16,3,5,4,354,12,Loyal / Active
35492,225,3,570.0,2018-08-01,2019-11-15,4,5,2,452,11,Champions
35493,205,1,74.0,2019-12-05,2019-12-05,4,2,1,421,7,Recent / New
35494,613,1,46.0,2018-10-23,2018-10-23,2,2,1,221,5,Low Engagement
35495,340,3,1301.0,2018-01-02,2019-07-23,3,5,3,353,11,Loyal / Active
35496,24,3,11440.0,2019-01-07,2020-06-03,5,5,4,554,14,Champions
35497,585,1,204.0,2018-11-20,2018-11-20,2,2,1,221,5,Low Engagement
35499,183,1,759.0,2019-12-27,2019-12-27,4,2,2,422,8,Recent / New
35500,688,1,60.0,2018-08-09,2018-08-09,2,2,1,221,5,Low Engagement
35502,512,1,97.0,2019-02-01,2019-02-01,2,2,1,221,5,Low Engagement
35504,270,2,23172.0,2018-04-06,2019-10-01,4,4,5,445,13,Champions
35505,53,4,10944.0,2019-05-16,2020-05-05,5,5,4,554,14,Champions
35506,360,1,2560.0,2019-07-03,2019-07-03,3,2,3,323,8,Low Engagement
35507,631,1,2333.0,2018-10-05,2018-10-05,2,2,3,223,7,Low Engagement
35508,717,1,343.0,2018-07-11,2018-07-11,1,2,2,122,5,Low Engagement
35510,134,2,1255.0,2017-11-08,2020-02-14,5,4,3,543,12,Champions
35511,851,1,32.0,2018-02-27,2018-02-27,1,2,1,121,4,Low Engagement
35512,17,1,741.0,2020-06-10,2020-06-10,5,2,2,522,9,Recent / New
35513,204,1,0.0,2019-12-06,2019-12-06,4,2,1,421,7,Recent / New
35514,162,4,38402.0,2017-12-19,2020-01-17,4,5,5,455,14,Champions
35515,135,2,25440.0,2019-11-12,2020-02-13,5,4,5,545,14,Champions
35516,656,3,843.0,2018-02-27,2018-09-10,2,5,2,252,9,Loyal / Active
35517,466,2,718.0,2017-12-27,2019-03-19,3,4,2,342,9,Loyal / Active
35518,827,1,106.0,2018-03-23,2018-03-23,1,2,1,121,4,Low Engagement
35519,333,2,1032.0,2018-03-15,2019-07-30,3,4,2,342,9,Loyal / Active
35521,514,1,204.0,2019-01-30,2019-01-30,2,2,1,221,5,Low Engagement
35522,24,2,51796.0,2019-01-10,2020-06-03,5,4,5,545,14,Champions
35523,610,1,2736.0,2018-10-26,2018-10-26,2,2,3,223,7,Low Engagement
35524,515,1,380.0,2019-01-29,2019-01-29,2,2,2,222,6,Low Engagement
35525,169,1,1014.0,2020-01-10,2020-01-10,4,2,2,422,8,Recent / New
35526,197,1,773.0,2019-12-13,2019-12-13,4,2,2,422,8,Recent / New
35527,414,1,2894.0,2019-05-10,2019-05-10,3,2,3,323,8,Low Engagement
35528,109,2,59037.0,2019-02-13,2020-03-10,5,4,5,545,14,Champions
35529,17,4,6744.0,2018-01-24,2020-06-10,5,5,4,554,14,Champions
35530,858,1,282.0,2018-02-20,2018-02-20,1,2,1,121,4,Low Engagement
35531,248,2,24500.0,2018-02-05,2019-10-23,4,4,5,445,13,Champions
35532,226,1,3824.0,2019-11-14,2019-11-14,4,2,4,424,10,Recent / New
35533,610,1,2440.0,2018-10-26,2018-10-26,2,2,3,223,7,Low Engagement
35534,437,3,454.0,2018-08-21,2019-04-17,3,5,2,352,10,Loyal / Active
35535,53,1,4366.0,2020-05-05,2020-05-05,5,2,4,524,11,Recent / New
35536,653,1,10356.0,2018-09-13,2018-09-13,2,2,4,224,8,Low Engagement
35537,16,1,282.0,2020-06-11,2020-06-11,5,2,1,521,8,Recent / New
35538,299,3,19042.0,2018-09-26,2019-09-02,3,5,5,355,13,Loyal / Active
35539,624,1,157.0,2018-10-12,2018-10-12,2,2,1,221,5,Low Engagement
35540,142,1,106.0,2020-02-06,2020-02-06,5,2,1,521,8,Recent / New
35544,16,2,393.0,2018-05-09,2020-06-11,5,4,2,542,11,Champions
35545,759,3,884.0,2017-11-22,2018-05-30,1,5,2,152,8,At Risk
35547,618,2,903.0,2017-11-15,2018-10-18,2,4,2,242,8,Loyal / Active
35548,428,2,8880.0,2019-02-13,2019-04-26,3,4,4,344,11,Loyal / Active
35549,74,3,1084.0,2018-03-08,2020-04-14,5,5,3,553,13,Champions
35550,470,5,21458.0,2018-01-22,2019-03-15,3,5,5,355,13,Loyal / Active
35551,142,1,6926.0,2020-02-06,2020-02-06,5,2,4,524,11,Recent / New
35554,163,2,34894.0,2017-10-17,2020-01-16,4,4,5,445,13,Champions
35555,669,2,301.0,2018-02-15,2018-08-28,2,4,1,241,7,Loyal / Active
35556,799,2,8815.0,2018-03-15,2018-04-20,1,4,4,144,9,At Risk
35557,743,1,116.0,2018-06-15,2018-06-15,1,2,1,121,4,Low Engagement
35558,318,1,167074.0,2019-08-14,2019-08-14,3,2,5,325,10,Low Engagement
35559,971,1,6009.0,2017-10-30,2017-10-30,1,2,4,124,7,Low Engagement
35560,404,2,463.0,2017-12-11,2019-05-20,3,4,2,342,9,Loyal / Active
35562,603,2,2491.0,2017-12-01,2018-11-02,2,4,3,243,9,Loyal / Active
35563,312,2,36102.0,2017-10-26,2019-08-20,3,4,5,345,12,Loyal / Active
35564,775,2,50277.0,2018-01-05,2018-05-14,1,4,5,145,10,At Risk
35565,703,1,2528.0,2018-07-25,2018-07-25,1,2,3,123,6,Low Engagement
35566,346,1,6241.0,2019-07-17,2019-07-17,3,2,4,324,9,Low Engagement
35568,142,2,2032.0,2018-06-14,2020-02-06,5,4,3,543,12,Champions
35570,312,1,6481.0,2019-08-20,2019-08-20,3,2,4,324,9,Low Engagement
35571,411,5,1792.0,2017-10-27,2019-05-13,3,5,3,353,11,Loyal / Active
35573,435,2,3703.0,2018-06-05,2019-04-19,3,4,4,344,11,Loyal / Active
35574,681,1,97.0,2018-08-16,2018-08-16,2,2,1,221,5,Low Engagement
35575,655,2,4019.0,2018-01-09,2018-09-11,2,4,4,244,10,Loyal / Active
35576,670,1,417.0,2018-08-27,2018-08-27,2,2,2,222,6,Low Engagement
35577,488,3,676.0,2018-09-27,2019-02-25,2,5,2,252,9,Loyal / Active
35578,921,1,17838.0,2017-12-19,2017-12-19,1,2,5,125,8,Low Engagement
35579,751,2,301.0,2018-02-28,2018-06-07,1,4,1,141,6,At Risk
35580,22,6,20834.0,2018-03-01,2020-06-05,5,5,5,555,15,Champions
35581,632,1,759.0,2018-10-04,2018-10-04,2,2,2,222,6,Low Engagement
35582,106,2,1101.0,2018-06-06,2020-03-13,5,4,3,543,12,Champions
35583,131,1,162.0,2020-02-17,2020-02-17,5,2,1,521,8,Recent / New
35584,142,1,241.0,2020-02-06,2020-02-06,5,2,1,521,8,Recent / New
35585,389,3,10241.0,2018-10-10,2019-06-04,3,5,4,354,12,Loyal / Active
35586,453,4,17528.0,2018-04-06,2019-04-01,3,5,5,355,13,Loyal / Active
35587,50,3,2255.0,2018-01-15,2020-05-08,5,5,3,553,13,Champions
35588,295,1,218.0,2019-09-06,2019-09-06,4,2,1,421,7,Recent / New
35589,918,1,185.0,2017-12-22,2017-12-22,1,2,1,121,4,Low Engagement
35590,606,1,51.0,2018-10-30,2018-10-30,2,2,1,221,5,Low Engagement
35591,675,3,7541.0,2018-06-11,2018-08-22,2,5,4,254,11,Loyal / Active
35593,435,3,203.0,2018-04-10,2019-04-19,3,5,1,351,9,Loyal / Active
35594,169,1,8343.0,2020-01-10,2020-01-10,4,2,4,424,10,Recent / New
35595,218,5,116421.0,2017-11-09,2019-11-22,4,5,5,455,14,Champions
35596,131,1,97.0,2020-02-17,2020-02-17,5,2,1,521,8,Recent / New
35597,397,2,10532.0,2019-02-07,2019-05-27,3,4,4,344,11,Loyal / Active
35598,338,3,28338.0,2018-07-27,2019-07-25,3,5,5,355,13,Loyal / Active
35599,904,1,4130.0,2018-01-05,2018-01-05,1,2,4,124,7,Low Engagement
35600,885,1,2361.0,2018-01-24,2018-01-24,1,2,3,123,6,Low Engagement
35601,849,1,1639.0,2018-03-01,2018-03-01,1,2,3,123,6,Low Engagement
35602,696,2,759.0,2018-05-09,2018-08-01,1,4,2,142,7,At Risk
35605,353,1,306.0,2019-07-10,2019-07-10,3,2,1,321,6,Low Engagement
35606,129,1,102.0,2020-02-19,2020-02-19,5,2,1,521,8,Recent / New
35607,599,1,120.0,2018-11-06,2018-11-06,2,2,1,221,5,Low Engagement
35608,60,3,1135.0,2019-02-06,2020-04-28,5,5,3,553,13,Champions
35609,173,1,1949.0,2020-01-06,2020-01-06,4,2,3,423,9,Recent / New
35610,338,3,15509.0,2018-09-12,2019-07-25,3,5,5,355,13,Loyal / Active
35611,646,2,491.0,2018-07-19,2018-09-20,2,4,2,242,8,Loyal / Active
35612,501,1,37.0,2019-02-12,2019-02-12,2,2,1,221,5,Low Engagement
35615,575,1,801.0,2018-11-30,2018-11-30,2,2,2,222,6,Low Engagement
35617,815,1,778.0,2018-04-04,2018-04-04,1,2,2,122,5,Low Engagement
35618,246,2,255.0,2018-09-07,2019-10-25,4,4,1,441,9,Champions
35620,207,2,889.0,2018-07-25,2019-12-03,4,4,2,442,10,Champions
35621,505,1,1000.0,2019-02-08,2019-02-08,2,2,2,222,6,Low Engagement
35622,267,2,574.0,2017-10-25,2019-10-04,4,4,2,442,10,Champions
35624,717,1,269.0,2018-07-11,2018-07-11,1,2,1,121,4,Low Engagement
35625,103,5,23843.0,2018-03-05,2020-03-16,5,5,5,555,15,Champions
35626,325,2,13079.0,2019-04-04,2019-08-07,3,4,5,345,12,Loyal / Active
35627,348,2,3681.0,2018-12-10,2019-07-15,3,4,4,344,11,Loyal / Active
35628,211,1,125.0,2019-11-29,2019-11-29,4,2,1,421,7,Recent / New
35629,869,1,1625.0,2018-02-09,2018-02-09,1,2,3,123,6,Low Engagement
35630,486,3,5024.0,2018-04-20,2019-02-27,2,5,4,254,11,Loyal / Active
35631,775,1,343.0,2018-05-14,2018-05-14,1,2,2,122,5,Low Engagement
35633,23,5,7699.0,2018-01-09,2020-06-04,5,5,4,554,14,Champions
35634,974,1,690.0,2017-10-27,2017-10-27,1,2,2,122,5,Low Engagement
35637,207,1,7190.0,2019-12-03,2019-12-03,4,2,4,424,10,Recent / New
35639,850,1,2023.0,2018-02-28,2018-02-28,1,2,3,123,6,Low Engagement
35640,528,1,931.0,2019-01-16,2019-01-16,2,2,2,222,6,Low Engagement
35641,19,3,3861.0,2019-03-05,2020-06-08,5,5,4,554,14,Champions
35642,564,1,495.0,2018-12-11,2018-12-11,2,2,2,222,6,Low Engagement
35643,387,5,21657.0,2017-10-26,2019-06-06,3,5,5,355,13,Loyal / Active
35644,416,1,699.0,2019-05-08,2019-05-08,3,2,2,322,7,Low Engagement
35645,471,3,426.0,2017-10-27,2019-03-14,3,5,2,352,10,Loyal / Active
35646,143,2,85084.0,2019-06-14,2020-02-05,4,4,5,445,13,Champions
35648,45,1,667.0,2020-05-13,2020-05-13,5,2,2,522,9,Recent / New
35649,662,2,3871.0,2018-03-26,2018-09-04,2,4,4,244,10,Loyal / Active
35650,269,1,31051.0,2019-10-02,2019-10-02,4,2,5,425,11,Recent / New
35651,146,1,51.0,2020-02-02,2020-02-02,4,2,1,421,7,Recent / New
35652,45,2,388.0,2020-04-07,2020-05-13,5,4,2,542,11,Champions
35654,325,4,24718.0,2018-01-26,2019-08-07,3,5,5,355,13,Loyal / Active
35655,208,2,2121.0,2018-04-26,2019-12-02,4,4,3,443,11,Champions
35656,337,2,690.0,2017-11-22,2019-07-26,3,4,2,342,9,Loyal / Active
35658,479,2,13074.0,2018-10-15,2019-03-06,2,4,5,245,11,Loyal / Active
35660,46,2,527.0,2018-01-18,2020-05-12,5,4,2,542,11,Champions
35661,599,1,213.0,2018-11-06,2018-11-06,2,2,1,221,5,Low Engagement
35662,614,1,231.0,2018-10-22,2018-10-22,2,2,1,221,5,Low Engagement
35663,830,1,718.0,2018-03-20,2018-03-20,1,2,2,122,5,Low Engagement
35665,819,1,167.0,2018-03-31,2018-03-31,1,2,1,121,4,Low Engagement
35666,445,2,12065.0,2019-01-21,2019-04-09,3,4,4,344,11,Loyal / Active
35668,579,2,574.0,2018-04-13,2018-11-26,2,4,2,242,8,Loyal / Active
35669,264,3,7819.0,2018-11-09,2019-10-07,4,5,4,454,13,Champions
35670,869,1,5366.0,2018-02-09,2018-02-09,1,2,4,124,7,Low Engagement
35671,613,2,1329.0,2018-08-24,2018-10-23,2,4,3,243,9,Loyal / Active
35672,849,1,3005.0,2018-03-01,2018-03-01,1,2,3,123,6,Low Engagement
35674,274,2,18597.0,2017-12-22,2019-09-27,4,4,5,445,13,Champions
35675,718,2,1509.0,2018-06-20,2018-07-10,1,4,3,143,8,At Risk
35676,870,1,139.0,2018-02-08,2018-02-08,1,2,1,121,4,Low Engagement
35677,114,2,9763.0,2019-09-26,2020-03-05,5,4,4,544,13,Champions
35678,794,1,2611.0,2018-04-25,2018-04-25,1,2,3,123,6,Low Engagement
35679,212,2,13268.0,2018-08-03,2019-11-28,4,4,5,445,13,Champions
35680,647,1,13125.0,2018-09-19,2018-09-19,2,2,5,225,9,Low Engagement
35682,267,3,10728.0,2018-01-24,2019-10-04,4,5,4,454,13,Champions
35683,824,1,3685.0,2018-03-26,2018-03-26,1,2,4,124,7,Low Engagement
35684,424,1,5380.0,2019-04-30,2019-04-30,3,2,4,324,9,Low Engagement
35685,698,2,3588.0,2017-11-27,2018-07-30,1,4,4,144,9,At Risk
35686,282,2,15305.0,2019-06-28,2019-09-19,4,4,5,445,13,Champions
35687,110,2,1051.0,2018-01-31,2020-03-09,5,4,3,543,12,Champions
35689,474,1,130.0,2019-03-11,2019-03-11,2,2,1,221,5,Low Engagement
35690,116,2,1958.0,2018-12-04,2020-03-03,5,4,3,543,12,Champions
35691,935,1,42.0,2017-12-05,2017-12-05,1,2,1,121,4,Low Engagement
35692,708,3,3842.0,2018-05-09,2018-07-20,1,5,4,154,10,At Risk
35693,81,4,40287.0,2018-09-03,2020-04-07,5,5,5,555,15,Champions
35694,838,1,167.0,2018-03-12,2018-03-12,1,2,1,121,4,Low Engagement
35695,395,3,12593.0,2018-06-20,2019-05-29,3,5,5,355,13,Loyal / Active
35696,536,2,250.0,2017-12-11,2019-01-08,2,4,1,241,7,Loyal / Active
35698,442,2,148.0,2019-03-29,2019-04-12,3,4,1,341,8,Loyal / Active
35699,603,1,139.0,2018-11-02,2018-11-02,2,2,1,221,5,Low Engagement
35702,127,2,6977.0,2018-01-25,2020-02-21,5,4,4,544,13,Champions
35703,116,2,8435.0,2019-08-13,2020-03-03,5,4,4,544,13,Champions
35705,99,4,18069.0,2018-06-21,2020-03-20,5,5,5,555,15,Champions
35706,799,1,412.0,2018-04-20,2018-04-20,1,2,2,122,5,Low Engagement
35707,67,2,16273.0,2020-03-20,2020-04-21,5,4,5,545,14,Champions
35709,885,2,3513.0,2017-12-22,2018-01-24,1,4,3,143,8,At Risk
35710,339,2,164310.0,2019-04-25,2019-07-24,3,4,5,345,12,Loyal / Active
35713,327,1,1259.0,2019-08-05,2019-08-05,3,2,3,323,8,Low Engagement
35715,15,3,1180.0,2018-10-24,2020-06-12,5,5,3,553,13,Champions
35716,233,1,133000.0,2019-11-07,2019-11-07,4,2,5,425,11,Recent / New
35717,362,3,73959.0,2018-03-30,2019-07-01,3,5,5,355,13,Loyal / Active
35718,261,2,33334.0,2017-12-14,2019-10-10,4,4,5,445,13,Champions
35719,233,3,70833.0,2018-02-21,2019-11-07,4,5,5,455,14,Champions
35720,89,3,2379.0,2019-07-24,2020-03-30,5,5,3,553,13,Champions
35722,205,4,8505.0,2017-12-21,2019-12-05,4,5,4,454,13,Champions
35723,407,3,44190.0,2018-09-20,2019-05-17,3,5,5,355,13,Loyal / Active
35724,554,2,875.0,2018-05-25,2018-12-21,2,4,2,242,8,Loyal / Active
35725,837,1,829.0,2018-03-13,2018-03-13,1,2,2,122,5,Low Engagement
35726,604,2,1019.0,2018-06-12,2018-11-01,2,4,2,242,8,Loyal / Active
35727,149,2,1435.0,2020-01-28,2020-01-30,4,4,3,443,11,Champions
35728,589,2,2514.0,2017-12-18,2018-11-16,2,4,3,243,9,Loyal / Active
35729,747,1,157.0,2018-06-11,2018-06-11,1,2,1,121,4,Low Engagement
35730,838,1,153.0,2018-03-12,2018-03-12,1,2,1,121,4,Low Engagement
35731,695,1,5657.0,2018-08-02,2018-08-02,1,2,4,124,7,Low Engagement
35732,359,5,93064.0,2017-11-21,2019-07-04,3,5,5,355,13,Loyal / Active
35733,389,2,227.0,2019-04-23,2019-06-04,3,4,1,341,8,Loyal / Active
35734,250,3,7987.0,2017-11-07,2019-10-21,4,5,4,454,13,Champions
35735,134,5,1588.0,2018-03-16,2020-02-14,5,5,3,553,13,Champions
35736,142,1,88.0,2020-02-06,2020-02-06,5,2,1,521,8,Recent / New
35739,730,1,34241.0,2018-06-28,2018-06-28,1,2,5,125,8,Low Engagement
35740,51,3,2195.0,2018-04-11,2020-05-07,5,5,3,553,13,Champions
35741,396,3,2246.0,2018-11-05,2019-05-28,3,5,3,353,11,Loyal / Active
35743,787,1,32.0,2018-05-02,2018-05-02,1,2,1,121,4,Low Engagement
35745,690,1,4949.0,2018-08-07,2018-08-07,1,2,4,124,7,Low Engagement
35746,624,4,31217.0,2017-10-24,2018-10-12,2,5,5,255,12,Loyal / Active
35749,113,4,2366.0,2018-03-30,2020-03-06,5,5,3,553,13,Champions
35751,120,3,1315.0,2018-02-21,2020-02-28,5,5,3,553,13,Champions
35753,367,1,15708.0,2019-06-26,2019-06-26,3,2,5,325,10,Low Engagement
35754,164,5,18189.0,2017-12-27,2020-01-15,4,5,5,455,14,Champions
35755,120,2,10380.0,2018-05-07,2020-02-28,5,4,4,544,13,Champions
35756,166,2,2111.0,2018-09-27,2020-01-13,4,4,3,443,11,Champions
35758,88,3,2644.0,2017-12-21,2020-03-31,5,5,3,553,13,Champions
35759,670,1,112551.0,2018-08-27,2018-08-27,2,2,5,225,9,Low Engagement
35761,593,2,648.0,2018-06-14,2018-11-12,2,4,2,242,8,Loyal / Active
35762,625,1,93.0,2018-10-11,2018-10-11,2,2,1,221,5,Low Engagement
35763,46,3,1384.0,2018-04-20,2020-05-12,5,5,3,553,13,Champions
35764,773,1,1032.0,2018-05-16,2018-05-16,1,2,2,122,5,Low Engagement
35765,920,1,125.0,2017-12-20,2017-12-20,1,2,1,121,4,Low Engagement
35767,583,1,106.0,2018-11-22,2018-11-22,2,2,1,221,5,Low Engagement
35768,144,1,13472.0,2020-02-04,2020-02-04,4,2,5,425,11,Recent / New
35769,793,1,167.0,2018-04-26,2018-04-26,1,2,1,121,4,Low Engagement
35770,960,1,88.0,2017-11-10,2017-11-10,1,2,1,121,4,Low Engagement
35772,218,2,1231.0,2018-04-09,2019-11-22,4,4,3,443,11,Champions
35773,541,1,74.0,2019-01-03,2019-01-03,2,2,1,221,5,Low Engagement
35774,359,1,5787.0,2019-07-04,2019-07-04,3,2,4,324,9,Low Engagement
35775,739,1,324.0,2018-06-19,2018-06-19,1,2,2,122,5,Low Engagement
35776,782,2,218.0,2018-02-01,2018-05-07,1,4,1,141,6,At Risk
35777,81,1,88.0,2020-04-07,2020-04-07,5,2,1,521,8,Recent / New
35778,82,3,1926.0,2017-12-18,2020-04-06,5,5,3,553,13,Champions
35780,744,1,5542.0,2018-06-14,2018-06-14,1,2,4,124,7,Low Engagement
35781,58,3,7384.0,2018-05-09,2020-04-30,5,5,4,554,14,Champions
35782,837,1,106.0,2018-03-13,2018-03-13,1,2,1,121,4,Low Engagement
35783,382,3,33130.0,2018-04-20,2019-06-11,3,5,5,355,13,Loyal / Active
