order_id,order_date,year,month,year_month,user_id,r_id,qty,qty_capped,amount,revenue,is_zero_amount,has_restaurant,currency,order_type,order_id_raw_tag
ORD0096763,2019-04-05,2019,4,2019-04,93895,562859.0,6,6.0,1056,1056.0,False,True,INR,Veg,A595168462
ORD0096764,2019-04-05,2019,4,2019-04,50537,466127.0,1,1.0,28,28.0,False,True,INR,Non-Veg,B974620950
ORD0096765,2019-04-05,2019,4,2019-04,32842,409576.0,1,1.0,93,93.0,False,True,INR,Other,E130336038
ORD0096766,2019-04-08,2019,4,2019-04,49942,557023.0,1,1.0,162,162.0,False,True,INR,Other,C740479521
ORD0096767,2019-04-08,2019,4,2019-04,34489,407396.0,1,1.0,69,69.0,False,True,INR,Veg,E689242675
ORD0096768,2019-04-09,2019,4,2019-04,28197,52176.0,1,1.0,97,97.0,False,True,INR,Veg,A166812610
ORD0096769,2019-04-09,2019,4,2019-04,23192,471958.0,1,1.0,37,37.0,False,True,INR,Veg,D937677037
ORD0096770,2019-04-10,2019,4,2019-04,77411,400996.0,1,1.0,65,65.0,False,True,INR,Veg,E720693897
ORD0096771,2019-04-10,2019,4,2019-04,47672,157104.0,1,1.0,51,51.0,False,True,INR,Non-Veg,C443081618
ORD0096772,2019-04-10,2019,4,2019-04,27420,414931.0,1,1.0,37,37.0,False,True,INR,Other,C847791105
ORD0096773,2019-04-10,2019,4,2019-04,55004,533069.0,1,1.0,32,32.0,False,True,INR,Non-Veg,D386879699
ORD0096774,2019-04-11,2019,4,2019-04,46204,557017.0,1,1.0,32,32.0,False,True,INR,Other,A484163270
ORD0096775,2019-04-11,2019,4,2019-04,58498,207950.0,1,1.0,28,28.0,False,True,INR,Other,E515252823
ORD0096776,2019-04-11,2019,4,2019-04,1955,569260.0,1,1.0,32,32.0,False,True,INR,Non-Veg,C875255342
ORD0096777,2019-04-11,2019,4,2019-04,54542,420376.0,1,1.0,28,28.0,False,True,INR,Non-Veg,B222056494
ORD0096778,2019-04-12,2019,4,2019-04,14073,387442.0,1,1.0,32,32.0,False,True,INR,Veg,A821153217
ORD0096779,2019-04-12,2019,4,2019-04,84016,547215.0,1,1.0,69,69.0,False,True,INR,Other,A736948991
ORD0096780,2019-04-12,2019,4,2019-04,57990,535239.0,1,1.0,28,28.0,False,True,INR,Non-Veg,E978729457
ORD0096781,2019-04-12,2019,4,2019-04,1976,217766.0,1,1.0,176,176.0,False,True,INR,Veg,B963092431
ORD0096782,2019-04-15,2019,4,2019-04,30156,22736.0,1,1.0,32,32.0,False,True,INR,Non-Veg,A642362503
ORD0096783,2019-04-15,2019,4,2019-04,93537,535210.0,1,1.0,111,111.0,False,True,INR,Non-Veg,E686565425
ORD0096784,2019-04-15,2019,4,2019-04,51722,358916.0,1,1.0,32,32.0,False,True,INR,Other,B167550185
ORD0096785,2019-04-15,2019,4,2019-04,12676,376585.0,2,2.0,361,361.0,False,True,INR,Veg,C983743209
ORD0096786,2019-04-16,2019,4,2019-04,87563,317332.0,1,1.0,32,32.0,False,True,INR,Veg,A444130220
ORD0096787,2019-04-16,2019,4,2019-04,73652,379614.0,13,13.0,2310,2310.0,False,True,INR,Other,A547457565
ORD0096788,2019-04-16,2019,4,2019-04,8069,466106.0,1,1.0,148,148.0,False,True,INR,Veg,A182427294
ORD0096789,2019-04-17,2019,4,2019-04,60345,489472.0,1,1.0,97,97.0,False,True,INR,Non-Veg,A421159582
ORD0096790,2019-04-17,2019,4,2019-04,49623,424743.0,1,1.0,102,102.0,False,True,INR,Veg,D353533415
ORD0096791,2019-04-17,2019,4,2019-04,44421,100430.0,1,1.0,74,74.0,False,True,INR,Veg,E913479572
ORD0096792,2019-04-17,2019,4,2019-04,90692,4622.0,1,1.0,130,130.0,False,True,INR,Non-Veg,C876268791
ORD0096793,2019-04-17,2019,4,2019-04,24823,32789.0,20,20.0,2991,2991.0,False,True,INR,Non-Veg,D994804293
ORD0096794,2019-04-18,2019,4,2019-04,92582,112899.0,5,5.0,491,491.0,False,True,INR,Other,C771519280
ORD0096795,2019-04-18,2019,4,2019-04,82983,65032.0,1,1.0,130,130.0,False,True,INR,Other,C192216188
ORD0096796,2019-04-18,2019,4,2019-04,65163,215352.0,1,1.0,310,310.0,False,True,INR,Other,D654546485
ORD0096797,2019-04-18,2019,4,2019-04,21646,466123.0,1,1.0,148,148.0,False,True,INR,Non-Veg,A518780243
ORD0096798,2019-04-18,2019,4,2019-04,88313,10526.0,1,1.0,116,116.0,False,True,INR,Veg,E913966037
ORD0096799,2019-04-19,2019,4,2019-04,10320,247156.0,1,1.0,65,65.0,False,True,INR,Non-Veg,C274164388
ORD0096800,2019-04-19,2019,4,2019-04,54231,310706.0,1,1.0,32,32.0,False,True,INR,Veg,C981049293
ORD0096801,2019-04-19,2019,4,2019-04,91128,410364.0,4,4.0,616,616.0,False,True,INR,Non-Veg,E287519269
ORD0096802,2019-04-23,2019,4,2019-04,72290,434794.0,1,1.0,97,97.0,False,True,INR,Other,D194793863
ORD0096803,2019-04-23,2019,4,2019-04,48123,94807.0,1,1.0,37,37.0,False,True,INR,Non-Veg,D462983373
ORD0096804,2019-04-23,2019,4,2019-04,44121,429387.0,1,1.0,60,60.0,False,True,INR,Non-Veg,D962927158
ORD0096805,2019-04-24,2019,4,2019-04,38380,548108.0,1,1.0,97,97.0,False,True,INR,Veg,A218953751
ORD0096806,2019-04-25,2019,4,2019-04,69369,7918.0,1,1.0,65,65.0,False,True,INR,Veg,A396703931
ORD0096807,2019-04-25,2019,4,2019-04,33352,320719.0,1,1.0,144,144.0,False,True,INR,Veg,C561145909
ORD0096808,2019-04-26,2019,4,2019-04,95767,463066.0,1,1.0,65,65.0,False,True,INR,Veg,B628887411
ORD0096809,2019-04-26,2019,4,2019-04,86230,548116.0,1,1.0,32,32.0,False,True,INR,Other,D951145082
ORD0096810,2019-04-26,2019,4,2019-04,44605,557050.0,1,1.0,74,74.0,False,True,INR,Veg,D747282065
ORD0096811,2019-04-26,2019,4,2019-04,46058,242510.0,1,1.0,130,130.0,False,True,INR,Other,E142956977
ORD0096812,2019-04-26,2019,4,2019-04,39960,549438.0,1,1.0,56,56.0,False,True,INR,Veg,A748369273
ORD0096813,2019-04-29,2019,4,2019-04,54747,5984.0,1,1.0,74,74.0,False,True,INR,Non-Veg,A343953709
ORD0096814,2019-04-29,2019,4,2019-04,64861,491759.0,1,1.0,97,97.0,False,True,INR,Other,E296543282
ORD0096815,2019-04-30,2019,4,2019-04,45067,329773.0,5,5.0,764,764.0,False,True,INR,Non-Veg,E515715373
ORD0096816,2019-04-30,2019,4,2019-04,52900,479646.0,1,1.0,32,32.0,False,True,INR,Veg,B871454139
ORD0096817,2019-05-02,2019,5,2019-05,22432,549430.0,1,1.0,65,65.0,False,True,INR,Veg,B178028336
ORD0096818,2019-05-02,2019,5,2019-05,77232,430398.0,5,5.0,866,866.0,False,True,INR,Non-Veg,D245486312
ORD0096819,2019-05-02,2019,5,2019-05,60723,539850.0,1,1.0,259,259.0,False,True,INR,Veg,E242396184
ORD0096820,2019-05-02,2019,5,2019-05,4761,71986.0,1,1.0,259,259.0,False,True,INR,Veg,B807325096
ORD0096821,2019-05-02,2019,5,2019-05,67748,19520.0,1,1.0,56,56.0,False,True,INR,Other,D919591160
ORD0096822,2019-05-02,2019,5,2019-05,54607,557044.0,1,1.0,97,97.0,False,True,INR,Veg,C916793197
ORD0096823,2019-05-02,2019,5,2019-05,34503,441287.0,1,1.0,88,88.0,False,True,INR,Other,B465226411
ORD0096824,2019-05-03,2019,5,2019-05,89619,465221.0,1,1.0,130,130.0,False,True,INR,Other,A943733203
ORD0096825,2019-05-03,2019,5,2019-05,55633,327582.0,1,1.0,148,148.0,False,True,INR,Veg,C553876743
ORD0096826,2019-05-03,2019,5,2019-05,57970,547245.0,1,1.0,28,28.0,False,True,INR,Veg,D648583629
ORD0096827,2019-05-06,2019,5,2019-05,54655,454110.0,1,1.0,65,65.0,False,True,INR,Veg,A923874058
ORD0096828,2019-05-06,2019,5,2019-05,26343,43863.0,1,1.0,194,194.0,False,True,INR,Non-Veg,A704970571
ORD0096829,2019-05-07,2019,5,2019-05,43109,431477.0,6,6.0,926,926.0,False,True,INR,Non-Veg,C547199626
ORD0096830,2019-05-07,2019,5,2019-05,54884,312092.0,1,1.0,37,37.0,False,True,INR,Veg,E510616589
ORD0096831,2019-05-07,2019,5,2019-05,24188,547229.0,1,1.0,60,60.0,False,True,INR,Non-Veg,D473400113
ORD0096832,2019-05-07,2019,5,2019-05,12078,557037.0,1,1.0,130,130.0,False,True,INR,Other,D494767953
ORD0096833,2019-05-08,2019,5,2019-05,94123,285427.0,2,2.0,519,519.0,False,True,INR,Other,A945800977
ORD0096834,2019-05-08,2019,5,2019-05,32863,352190.0,1,1.0,111,111.0,False,True,INR,Other,E224350113
ORD0096835,2019-05-08,2019,5,2019-05,47922,277813.0,1,1.0,130,130.0,False,True,INR,Other,A293049343
ORD0096836,2019-05-08,2019,5,2019-05,65926,310906.0,2,2.0,273,273.0,False,True,INR,Non-Veg,B546100006
ORD0096837,2019-05-09,2019,5,2019-05,36471,575918.0,1,1.0,111,111.0,False,True,INR,Non-Veg,E749088447
ORD0096838,2019-05-10,2019,5,2019-05,35956,190122.0,4,4.0,662,662.0,False,True,INR,Other,C111477938
ORD0096839,2019-05-10,2019,5,2019-05,639,139526.0,1,1.0,111,111.0,False,True,INR,Non-Veg,B794800127
ORD0096840,2019-05-10,2019,5,2019-05,91437,461077.0,1,1.0,97,97.0,False,True,INR,Non-Veg,E621853033
ORD0096841,2019-05-10,2019,5,2019-05,19326,174528.0,1,1.0,194,194.0,False,True,INR,Veg,E868127974
ORD0096842,2019-05-10,2019,5,2019-05,96987,37618.0,2,2.0,343,343.0,False,True,INR,Other,E170025551
ORD0096843,2019-05-13,2019,5,2019-05,24949,252105.0,5,5.0,491,491.0,False,True,INR,Other,B642215846
ORD0096844,2019-05-13,2019,5,2019-05,40778,118832.0,1,1.0,227,227.0,False,True,INR,Other,D989591560
ORD0096845,2019-05-13,2019,5,2019-05,25740,205121.0,1,1.0,111,111.0,False,True,INR,Other,E280519084
ORD0096846,2019-05-13,2019,5,2019-05,95717,512987.0,1,1.0,144,144.0,False,True,INR,Other,A846274348
ORD0096847,2019-05-13,2019,5,2019-05,32199,512985.0,1,1.0,231,231.0,False,True,INR,Veg,D959530706
ORD0096848,2019-05-14,2019,5,2019-05,24307,10376.0,5,5.0,796,796.0,False,True,INR,Veg,E908916687
ORD0096849,2019-05-14,2019,5,2019-05,89455,512507.0,1,1.0,37,37.0,False,True,INR,Non-Veg,C216055720
ORD0096850,2019-05-14,2019,5,2019-05,34583,417363.0,1,1.0,74,74.0,False,True,INR,Veg,E741508252
ORD0096851,2019-05-15,2019,5,2019-05,29426,38705.0,1,1.0,162,162.0,False,True,INR,Other,E921573829
ORD0096852,2019-05-15,2019,5,2019-05,4522,512983.0,6,6.0,1157,1157.0,False,True,INR,Non-Veg,D430175769
ORD0096853,2019-05-15,2019,5,2019-05,63900,307714.0,1,1.0,157,157.0,False,True,INR,Non-Veg,E400320644
ORD0096854,2019-05-15,2019,5,2019-05,14032,560603.0,1,1.0,28,28.0,False,True,INR,Other,A529049910
ORD0096855,2019-05-15,2019,5,2019-05,26303,124022.0,1,1.0,162,162.0,False,True,INR,Other,A707266507
ORD0096856,2019-05-16,2019,5,2019-05,45038,442783.0,1,1.0,32,32.0,False,True,INR,Non-Veg,D288539493
ORD0096857,2019-05-16,2019,5,2019-05,81972,393519.0,1,1.0,37,37.0,False,True,INR,Other,C111369058
ORD0096858,2019-05-16,2019,5,2019-05,78632,520156.0,1,1.0,56,56.0,False,True,INR,Veg,B900558635
ORD0096859,2019-05-16,2019,5,2019-05,91272,508005.0,1,1.0,32,32.0,False,True,INR,Other,C118375047
ORD0096860,2019-05-16,2019,5,2019-05,57921,473067.0,1,1.0,116,116.0,False,True,INR,Other,D881772650
ORD0096861,2019-05-17,2019,5,2019-05,26571,36997.0,1,1.0,32,32.0,False,True,INR,Other,C288965732
ORD0096862,2019-05-17,2019,5,2019-05,49648,255628.0,1,1.0,120,120.0,False,True,INR,Non-Veg,E121985762
ORD0096863,2019-05-17,2019,5,2019-05,64682,348238.0,2,2.0,292,292.0,False,True,INR,Non-Veg,D747301595
ORD0096864,2019-05-20,2019,5,2019-05,34648,26937.0,1,1.0,162,162.0,False,True,INR,Veg,D303999392
ORD0096865,2019-05-20,2019,5,2019-05,23993,570418.0,1,1.0,28,28.0,False,True,INR,Other,B696540378
ORD0096866,2019-05-20,2019,5,2019-05,19311,570416.0,1,1.0,32,32.0,False,True,INR,Veg,C957967483
ORD0096867,2019-05-20,2019,5,2019-05,48446,513621.0,2,2.0,213,213.0,False,True,INR,Non-Veg,B562278197
ORD0096868,2019-05-21,2019,5,2019-05,28680,97018.0,20,20.0,3116,3116.0,False,True,INR,Non-Veg,E367463469
ORD0096869,2019-05-21,2019,5,2019-05,64272,360838.0,1,1.0,208,208.0,False,True,INR,Veg,A126208747
ORD0096870,2019-05-21,2019,5,2019-05,34670,531013.0,1,1.0,51,51.0,False,True,INR,Veg,A878618630
ORD0096871,2019-05-21,2019,5,2019-05,73220,74374.0,1,1.0,97,97.0,False,True,INR,Veg,B663882442
ORD0096872,2019-05-21,2019,5,2019-05,98300,209989.0,10,10.0,1347,1347.0,False,True,INR,Non-Veg,C226028289
ORD0096873,2019-05-22,2019,5,2019-05,79620,561949.0,1,1.0,97,97.0,False,True,INR,Veg,C336266425
ORD0096874,2019-05-22,2019,5,2019-05,75746,405351.0,1,1.0,218,218.0,False,True,INR,Veg,A755527440
ORD0096875,2019-05-22,2019,5,2019-05,16507,519161.0,1,1.0,97,97.0,False,True,INR,Veg,E447790625
ORD0096876,2019-05-23,2019,5,2019-05,70906,503821.0,7,7.0,1301,1301.0,False,True,INR,Non-Veg,E643793578
ORD0096877,2019-05-23,2019,5,2019-05,44264,297282.0,1,1.0,194,194.0,False,True,INR,Other,E599871640
ORD0096878,2019-05-24,2019,5,2019-05,74036,501885.0,1,1.0,32,32.0,False,True,INR,Non-Veg,D102274098
ORD0096879,2019-05-24,2019,5,2019-05,94356,32143.0,1,1.0,32,32.0,False,True,INR,Non-Veg,D986832582
ORD0096880,2019-05-24,2019,5,2019-05,81590,543242.0,1,1.0,130,130.0,False,True,INR,Veg,E567803526
ORD0096881,2019-05-27,2019,5,2019-05,86794,137375.0,1,1.0,32,32.0,False,True,INR,Veg,C170278177
ORD0096882,2019-05-27,2019,5,2019-05,71963,431438.0,1,1.0,120,120.0,False,True,INR,Veg,E537038750
ORD0096883,2019-05-28,2019,5,2019-05,28740,570421.0,1,1.0,32,32.0,False,True,INR,Non-Veg,C158204241
ORD0096884,2019-05-28,2019,5,2019-05,18422,299222.0,1,1.0,65,65.0,False,True,INR,Other,B114775890
ORD0096885,2019-05-29,2019,5,2019-05,18776,126419.0,1,1.0,32,32.0,False,True,INR,Veg,C387347902
ORD0096886,2019-05-29,2019,5,2019-05,45316,424915.0,1,1.0,157,157.0,False,True,INR,Other,D239863174
ORD0096887,2019-05-29,2019,5,2019-05,2838,520134.0,1,1.0,130,130.0,False,True,INR,Other,E964129223
ORD0096888,2019-05-30,2019,5,2019-05,75500,512999.0,1,1.0,176,176.0,False,True,INR,Non-Veg,D250809950
ORD0096889,2019-05-30,2019,5,2019-05,5841,35409.0,1,1.0,65,65.0,False,True,INR,Other,C343109737
ORD0096890,2019-05-31,2019,5,2019-05,84797,407357.0,1,1.0,32,32.0,False,True,INR,Non-Veg,B125283950
ORD0096891,2019-05-31,2019,5,2019-05,34482,497470.0,1,1.0,56,56.0,False,True,INR,Other,C378293695
ORD0096892,2019-05-31,2019,5,2019-05,8262,576380.0,1,1.0,162,162.0,False,True,INR,Veg,E477107414
ORD0096893,2019-05-31,2019,5,2019-05,42120,241252.0,1,1.0,65,65.0,False,True,INR,Non-Veg,E466358037
ORD0096894,2019-06-03,2019,6,2019-06,20045,117536.0,1,1.0,65,65.0,False,True,INR,Non-Veg,C373518060
ORD0096895,2019-06-03,2019,6,2019-06,464,310087.0,1,1.0,56,56.0,False,True,INR,Veg,E590482560
ORD0096896,2019-06-03,2019,6,2019-06,85525,579887.0,1,1.0,227,227.0,False,True,INR,Veg,A303651910
ORD0096897,2019-06-03,2019,6,2019-06,21364,33456.0,1,1.0,32,32.0,False,True,INR,Other,E396031339
ORD0096898,2019-06-04,2019,6,2019-06,77159,428208.0,1,1.0,32,32.0,False,True,INR,Other,D699404826
ORD0096899,2019-06-04,2019,6,2019-06,69272,54316.0,1,1.0,181,181.0,False,True,INR,Non-Veg,B228339084
ORD0096900,2019-06-04,2019,6,2019-06,34749,401808.0,1,1.0,130,130.0,False,True,INR,Non-Veg,E319601847
ORD0096901,2019-06-05,2019,6,2019-06,15358,545001.0,1,1.0,32,32.0,False,True,INR,Other,A155911863
ORD0096902,2019-06-05,2019,6,2019-06,54593,507193.0,1,1.0,32,32.0,False,True,INR,Veg,A674855539
ORD0096903,2019-06-05,2019,6,2019-06,89363,105562.0,1,1.0,199,199.0,False,True,INR,Other,E464999878
ORD0096904,2019-06-05,2019,6,2019-06,58289,554182.0,1,1.0,83,83.0,False,True,INR,Non-Veg,D948676857
ORD0096905,2019-06-05,2019,6,2019-06,28566,425190.0,1,1.0,65,65.0,False,True,INR,Non-Veg,A445689736
ORD0096906,2019-06-06,2019,6,2019-06,35643,535203.0,1,1.0,32,32.0,False,True,INR,Non-Veg,A307525332
ORD0096907,2019-06-06,2019,6,2019-06,17420,124067.0,1,1.0,97,97.0,False,True,INR,Non-Veg,D404948732
ORD0096908,2019-06-07,2019,6,2019-06,21933,126488.0,1,1.0,65,65.0,False,True,INR,Non-Veg,D242401327
ORD0096909,2019-06-07,2019,6,2019-06,2482,570841.0,1,1.0,139,139.0,False,True,INR,Veg,B623981010
ORD0096910,2019-06-07,2019,6,2019-06,27290,148455.0,1,1.0,83,83.0,False,True,INR,Non-Veg,E336788465
ORD0096911,2019-06-07,2019,6,2019-06,30319,310098.0,13,13.0,1685,1685.0,False,True,INR,Non-Veg,E789002588
ORD0096912,2019-06-10,2019,6,2019-06,40505,576157.0,1,1.0,83,83.0,False,True,INR,Non-Veg,D250554081
ORD0096913,2019-06-11,2019,6,2019-06,65711,336699.0,1,1.0,65,65.0,False,True,INR,Non-Veg,E119081311
ORD0096914,2019-06-11,2019,6,2019-06,24548,253247.0,3,3.0,509,509.0,False,True,INR,Non-Veg,C857276172
ORD0096915,2019-06-11,2019,6,2019-06,44003,33201.0,1,1.0,97,97.0,False,True,INR,Other,E718859410
ORD0096916,2019-06-12,2019,6,2019-06,81460,56983.0,1,1.0,97,97.0,False,True,INR,Non-Veg,A585700712
ORD0096917,2019-06-12,2019,6,2019-06,13356,381306.0,1,1.0,259,259.0,False,True,INR,Veg,B924488910
ORD0096918,2019-06-12,2019,6,2019-06,20883,474570.0,1,1.0,56,56.0,False,True,INR,Other,C850474606
ORD0096919,2019-06-13,2019,6,2019-06,4069,328828.0,1,1.0,194,194.0,False,True,INR,Veg,B148165423
ORD0096920,2019-06-13,2019,6,2019-06,31391,466946.0,1,1.0,83,83.0,False,True,INR,Veg,A911419830
ORD0096921,2019-06-13,2019,6,2019-06,12965,420991.0,1,1.0,130,130.0,False,True,INR,Veg,D593837132
ORD0096922,2019-06-13,2019,6,2019-06,69422,576165.0,1,1.0,56,56.0,False,True,INR,Veg,A426213793
ORD0096923,2019-06-13,2019,6,2019-06,85598,394616.0,1,1.0,176,176.0,False,True,INR,Veg,E236492807
ORD0096924,2019-06-14,2019,6,2019-06,92454,29167.0,5,5.0,491,491.0,False,True,INR,Non-Veg,D498891308
ORD0096925,2019-06-14,2019,6,2019-06,10410,336698.0,1,1.0,97,97.0,False,True,INR,Non-Veg,B788974110
ORD0096926,2019-06-14,2019,6,2019-06,48577,340703.0,1,1.0,28,28.0,False,True,INR,Other,A433693955
ORD0096927,2019-06-14,2019,6,2019-06,95383,336697.0,1,1.0,32,32.0,False,True,INR,Veg,E657102358
ORD0096928,2019-06-17,2019,6,2019-06,21562,443621.0,1,1.0,32,32.0,False,True,INR,Other,E376020113
ORD0096929,2019-06-17,2019,6,2019-06,18055,418676.0,1,1.0,37,37.0,False,True,INR,Veg,A548503750
ORD0096930,2019-06-17,2019,6,2019-06,8876,336695.0,1,1.0,162,162.0,False,True,INR,Veg,A955492257
ORD0096931,2019-06-17,2019,6,2019-06,84366,336694.0,2,2.0,218,218.0,False,True,INR,Other,A332349965
ORD0096932,2019-06-18,2019,6,2019-06,57483,336693.0,1,1.0,32,32.0,False,True,INR,Other,E667486545
ORD0096933,2019-06-18,2019,6,2019-06,22023,114497.0,3,3.0,579,579.0,False,True,INR,Non-Veg,E698241335
ORD0096934,2019-06-18,2019,6,2019-06,82685,336692.0,1,1.0,208,208.0,False,True,INR,Veg,E282992300
ORD0096935,2019-06-18,2019,6,2019-06,4433,477835.0,1,1.0,227,227.0,False,True,INR,Veg,A758929903
ORD0096936,2019-06-19,2019,6,2019-06,41387,404057.0,10,10.0,1731,1731.0,False,True,INR,Non-Veg,A656784445
ORD0096937,2019-06-19,2019,6,2019-06,96181,570869.0,3,3.0,579,579.0,False,True,INR,Non-Veg,B813245949
ORD0096938,2019-06-19,2019,6,2019-06,87440,533001.0,1,1.0,153,153.0,False,True,INR,Non-Veg,D324209318
ORD0096939,2019-06-19,2019,6,2019-06,62310,295069.0,1,1.0,194,194.0,False,True,INR,Veg,C699190266
ORD0096940,2019-06-20,2019,6,2019-06,50469,336203.0,1,1.0,32,32.0,False,True,INR,Non-Veg,E112149023
ORD0096941,2019-06-21,2019,6,2019-06,1459,356393.0,1,1.0,65,65.0,False,True,INR,Non-Veg,D909005548
ORD0096942,2019-06-21,2019,6,2019-06,12936,494166.0,1,1.0,32,32.0,False,True,INR,Veg,E732740049
ORD0096943,2019-06-24,2019,6,2019-06,9185,559606.0,1,1.0,32,32.0,False,True,INR,Veg,A606357006
ORD0096944,2019-06-24,2019,6,2019-06,13854,379256.0,1,1.0,65,65.0,False,True,INR,Veg,E889501545
ORD0096945,2019-06-24,2019,6,2019-06,77552,546782.0,1,1.0,60,60.0,False,True,INR,Non-Veg,B102497441
ORD0096946,2019-06-25,2019,6,2019-06,7100,515824.0,1,1.0,74,74.0,False,True,INR,Other,A305481171
ORD0096947,2019-06-25,2019,6,2019-06,41625,326644.0,1,1.0,176,176.0,False,True,INR,Non-Veg,D485894229
ORD0096948,2019-06-25,2019,6,2019-06,38278,403595.0,1,1.0,97,97.0,False,True,INR,Non-Veg,E827493464
ORD0096949,2019-06-25,2019,6,2019-06,87176,224716.0,2,2.0,273,273.0,False,True,INR,Non-Veg,A728882447
ORD0096950,2019-06-25,2019,6,2019-06,11646,429987.0,1,1.0,0,,True,True,INR,Non-Veg,E687958479
ORD0096951,2019-06-26,2019,6,2019-06,26622,551163.0,19,19.0,3500,3500.0,False,True,INR,Other,B725536537
ORD0096952,2019-06-26,2019,6,2019-06,83622,429982.0,1,1.0,106,106.0,False,True,INR,Other,C132042327
ORD0096953,2019-06-26,2019,6,2019-06,56265,378074.0,1,1.0,65,65.0,False,True,INR,Other,A171590559
ORD0096954,2019-06-27,2019,6,2019-06,33793,498753.0,1,1.0,60,60.0,False,True,INR,Non-Veg,A930392513
ORD0096955,2019-06-28,2019,6,2019-06,62111,414497.0,1,1.0,65,65.0,False,True,INR,Veg,B271624392
ORD0096956,2019-06-28,2019,6,2019-06,71090,402490.0,1,1.0,162,162.0,False,True,INR,Non-Veg,D753640574
ORD0096957,2019-07-01,2019,7,2019-07,84697,48217.0,1,1.0,32,32.0,False,True,INR,Veg,E534169529
ORD0096958,2019-07-01,2019,7,2019-07,38791,184063.0,1,1.0,56,56.0,False,True,INR,Non-Veg,C837802074
ORD0096959,2019-07-01,2019,7,2019-07,81080,25599.0,1,1.0,32,32.0,False,True,INR,Other,D514008239
ORD0096960,2019-07-02,2019,7,2019-07,79503,518563.0,15,15.0,2356,2356.0,False,True,INR,Veg,A860908554
ORD0096961,2019-07-02,2019,7,2019-07,1393,464753.0,1,1.0,111,111.0,False,True,INR,Other,E470557018
ORD0096962,2019-07-02,2019,7,2019-07,65156,381460.0,1,1.0,65,65.0,False,True,INR,Non-Veg,E976485409
ORD0096963,2019-07-03,2019,7,2019-07,56163,29710.0,1,1.0,37,37.0,False,True,INR,Veg,B204721735
ORD0096964,2019-07-03,2019,7,2019-07,57289,356297.0,1,1.0,56,56.0,False,True,INR,Other,B742972945
ORD0096965,2019-07-04,2019,7,2019-07,19821,385829.0,1,1.0,32,32.0,False,True,INR,Non-Veg,E955622390
ORD0096966,2019-07-04,2019,7,2019-07,19716,451892.0,1,1.0,139,139.0,False,True,INR,Veg,D733033549
ORD0096967,2019-07-04,2019,7,2019-07,24240,9764.0,1,1.0,139,139.0,False,True,INR,Other,C685981749
ORD0096968,2019-07-04,2019,7,2019-07,27341,519440.0,2,2.0,343,343.0,False,True,INR,Non-Veg,D191621246
ORD0096969,2019-07-04,2019,7,2019-07,8269,579510.0,1,1.0,83,83.0,False,True,INR,Non-Veg,E850567651
ORD0096970,2019-07-04,2019,7,2019-07,82708,403328.0,1,1.0,130,130.0,False,True,INR,Other,B124290737
ORD0096971,2019-07-05,2019,7,2019-07,97691,380169.0,1,1.0,69,69.0,False,True,INR,Other,D603177703
ORD0096972,2019-07-05,2019,7,2019-07,33864,370352.0,1,1.0,227,227.0,False,True,INR,Other,E809253715
ORD0096973,2019-07-05,2019,7,2019-07,18281,125292.0,13,13.0,1685,1685.0,False,True,INR,Veg,B199569200
ORD0096974,2019-07-08,2019,7,2019-07,84600,344386.0,1,1.0,37,37.0,False,True,INR,Non-Veg,E501120489
ORD0096975,2019-07-08,2019,7,2019-07,78604,519438.0,1,1.0,111,111.0,False,True,INR,Other,D131792100
ORD0096976,2019-07-08,2019,7,2019-07,90948,537084.0,1,1.0,130,130.0,False,True,INR,Other,E108164112
ORD0096977,2019-07-09,2019,7,2019-07,85731,164450.0,1,1.0,65,65.0,False,True,INR,Veg,D677109568
ORD0096978,2019-07-10,2019,7,2019-07,71576,83488.0,1,1.0,106,106.0,False,True,INR,Non-Veg,A733843772
ORD0096979,2019-07-10,2019,7,2019-07,88733,120837.0,1,1.0,32,32.0,False,True,INR,Veg,A714163206
ORD0096980,2019-07-11,2019,7,2019-07,2937,168815.0,4,4.0,449,449.0,False,True,INR,Veg,B568053795
ORD0096981,2019-07-12,2019,7,2019-07,31014,529223.0,1,1.0,37,37.0,False,True,INR,Veg,B271861112
ORD0096982,2019-07-12,2019,7,2019-07,36505,381004.0,1,1.0,28,28.0,False,True,INR,Veg,C448320895
ORD0096983,2019-07-12,2019,7,2019-07,8682,326721.0,1,1.0,32,32.0,False,True,INR,Other,A101283397
ORD0096984,2019-07-15,2019,7,2019-07,61991,564677.0,1,1.0,32,32.0,False,True,INR,Other,B238142165
ORD0096985,2019-07-16,2019,7,2019-07,30429,544424.0,1,1.0,69,69.0,False,True,INR,Non-Veg,E543236111
ORD0096986,2019-07-16,2019,7,2019-07,89844,448468.0,1,1.0,97,97.0,False,True,INR,Veg,A683292830
ORD0096987,2019-07-16,2019,7,2019-07,92166,471475.0,4,4.0,407,407.0,False,True,INR,Other,E518531294
ORD0096988,2019-07-17,2019,7,2019-07,48143,424261.0,5,5.0,866,866.0,False,True,INR,Other,B416571091
ORD0096989,2019-07-17,2019,7,2019-07,90762,464716.0,1,1.0,37,37.0,False,True,INR,Non-Veg,C865086849
ORD0096990,2019-07-17,2019,7,2019-07,99422,552283.0,1,1.0,97,97.0,False,True,INR,Veg,B291982798
